Area Type,Area Name,Year,Month,Date,Series Code,Seasonally Adjusted,Current Employment,Industry Title,FIPS,COUNTYFIP,County,Rural/Urban,Regions,Crosswalk Value
County,Santa Cruz,2017,March,03/01/2017,65000000,N,17500,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,April,04/01/2017,65000000,N,18000,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,May,05/01/2017,65000000,N,18200,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,June,06/01/2017,65000000,N,18000,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,July,07/01/2017,65000000,N,17700,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,August,08/01/2017,65000000,N,17800,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,September,09/01/2017,65000000,N,18100,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,October,10/01/2017,65000000,N,18000,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,November,11/01/2017,65000000,N,18000,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Santa Cruz,2017,December,12/01/2017,65000000,N,18000,educational and health services,6087,87,Santa Cruz,Urban,Central Coast,26
County,Monterey,2017,January,01/01/2017,65000000,N,18900,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,February,02/01/2017,65000000,N,19200,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,March,03/01/2017,65000000,N,19300,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,April,04/01/2017,65000000,N,19700,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,May,05/01/2017,65000000,N,19900,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,June,06/01/2017,65000000,N,19800,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,July,07/01/2017,65000000,N,19900,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,August,08/01/2017,65000000,N,19900,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,September,09/01/2017,65000000,N,20000,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,October,10/01/2017,65000000,N,19800,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,November,11/01/2017,65000000,N,20000,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,Monterey,2017,December,12/01/2017,65000000,N,20000,educational and health services,6053,53,Monterey,Urban,Central Coast,26
County,San Benito,2017,January,01/01/2017,65000000,N,1300,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,February,02/01/2017,65000000,N,1300,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,March,03/01/2017,65000000,N,1300,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,April,04/01/2017,65000000,N,1400,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,May,05/01/2017,65000000,N,1600,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,June,06/01/2017,65000000,N,1500,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,July,07/01/2017,65000000,N,1400,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,August,08/01/2017,65000000,N,1400,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,September,09/01/2017,65000000,N,1400,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,October,10/01/2017,65000000,N,1400,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,November,11/01/2017,65000000,N,1500,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Benito,2017,December,12/01/2017,65000000,N,1600,educational and health services,6069,69,San Benito,Rural,Central Coast,26
County,San Luis Obispo,2017,January,01/01/2017,65000000,N,16900,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,February,02/01/2017,65000000,N,17400,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,March,03/01/2017,65000000,N,17500,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,April,04/01/2017,65000000,N,17500,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,May,05/01/2017,65000000,N,17700,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,June,06/01/2017,65000000,N,18000,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,July,07/01/2017,65000000,N,16800,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,August,08/01/2017,65000000,N,16800,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,September,09/01/2017,65000000,N,17900,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,October,10/01/2017,65000000,N,17700,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,November,11/01/2017,65000000,N,17600,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,San Luis Obispo,2017,December,12/01/2017,65000000,N,17500,educational and health services,6079,79,San Luis Obispo,Rural,Central Coast,26
County,Ventura,2017,January,01/01/2017,65000000,N,44100,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,February,02/01/2017,65000000,N,45100,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,March,03/01/2017,65000000,N,45300,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,April,04/01/2017,65000000,N,45500,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,May,05/01/2017,65000000,N,45900,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,June,06/01/2017,65000000,N,46300,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,July,07/01/2017,65000000,N,44900,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,August,08/01/2017,65000000,N,45600,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,September,09/01/2017,65000000,N,46600,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,October,10/01/2017,65000000,N,47100,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,November,11/01/2017,65000000,N,46900,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Ventura,2017,December,12/01/2017,65000000,N,47300,educational and health services,6111,111,Ventura,Urban,Central Coast,26
County,Santa Barbara,2017,January,01/01/2017,70000000,N,26500,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,February,02/01/2017,70000000,N,27000,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,March,03/01/2017,70000000,N,27200,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,April,04/01/2017,70000000,N,27800,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,May,05/01/2017,70000000,N,28100,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,June,06/01/2017,70000000,N,28300,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,July,07/01/2017,70000000,N,28200,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,August,08/01/2017,70000000,N,28300,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,September,09/01/2017,70000000,N,28300,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,October,10/01/2017,70000000,N,28500,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,November,11/01/2017,70000000,N,28200,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Barbara,2017,December,12/01/2017,70000000,N,27500,leisure and hospitality,6083,83,Santa Barbara,Urban,Central Coast,29
County,Santa Cruz,2017,January,01/01/2017,70000000,N,12700,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,February,02/01/2017,70000000,N,13200,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,March,03/01/2017,70000000,N,13700,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,April,04/01/2017,70000000,N,14200,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,May,05/01/2017,70000000,N,14900,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,June,06/01/2017,70000000,N,15400,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,July,07/01/2017,70000000,N,15700,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,August,08/01/2017,70000000,N,15600,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,September,09/01/2017,70000000,N,14100,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,October,10/01/2017,70000000,N,14100,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,November,11/01/2017,70000000,N,13800,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Santa Cruz,2017,December,12/01/2017,70000000,N,13300,leisure and hospitality,6087,87,Santa Cruz,Urban,Central Coast,29
County,Monterey,2017,January,01/01/2017,70000000,N,23300,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,February,02/01/2017,70000000,N,24600,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,March,03/01/2017,70000000,N,23800,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,April,04/01/2017,70000000,N,24200,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,May,05/01/2017,70000000,N,24600,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,June,06/01/2017,70000000,N,24600,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,July,07/01/2017,70000000,N,24800,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,August,08/01/2017,70000000,N,25500,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,September,09/01/2017,70000000,N,24900,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,October,10/01/2017,70000000,N,24800,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,November,11/01/2017,70000000,N,24700,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,Monterey,2017,December,12/01/2017,70000000,N,24400,leisure and hospitality,6053,53,Monterey,Urban,Central Coast,29
County,San Benito,2017,January,01/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,February,02/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,March,03/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,April,04/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,May,05/01/2017,70000000,N,1500,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,June,06/01/2017,70000000,N,1500,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,July,07/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,August,08/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,September,09/01/2017,70000000,N,1500,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,October,10/01/2017,70000000,N,1500,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,November,11/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Benito,2017,December,12/01/2017,70000000,N,1400,leisure and hospitality,6069,69,San Benito,Rural,Central Coast,29
County,San Luis Obispo,2017,January,01/01/2017,70000000,N,18200,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,February,02/01/2017,70000000,N,18400,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,March,03/01/2017,70000000,N,18800,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,April,04/01/2017,70000000,N,19000,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,May,05/01/2017,70000000,N,19100,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,June,06/01/2017,70000000,N,19800,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,July,07/01/2017,70000000,N,19800,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,August,08/01/2017,70000000,N,19800,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,September,09/01/2017,70000000,N,19300,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,October,10/01/2017,70000000,N,19200,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,November,11/01/2017,70000000,N,18900,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,San Luis Obispo,2017,December,12/01/2017,70000000,N,18600,leisure and hospitality,6079,79,San Luis Obispo,Rural,Central Coast,29
County,Ventura,2017,January,01/01/2017,70000000,N,35800,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,February,02/01/2017,70000000,N,36100,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,March,03/01/2017,70000000,N,36500,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,April,04/01/2017,70000000,N,37100,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,May,05/01/2017,70000000,N,37600,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,June,06/01/2017,70000000,N,37900,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,July,07/01/2017,70000000,N,37600,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,August,08/01/2017,70000000,N,37600,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,September,09/01/2017,70000000,N,37600,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,October,10/01/2017,70000000,N,37800,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,November,11/01/2017,70000000,N,37700,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Ventura,2017,December,12/01/2017,70000000,N,37600,leisure and hospitality,6111,111,Ventura,Urban,Central Coast,29
County,Santa Cruz,2017,January,01/01/2017,32000000,N,3300,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,February,02/01/2017,32000000,N,3300,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,March,03/01/2017,32000000,N,3400,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,April,04/01/2017,32000000,N,3300,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,May,05/01/2017,32000000,N,3200,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,June,06/01/2017,32000000,N,3500,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,July,07/01/2017,32000000,N,3400,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,August,08/01/2017,32000000,N,3400,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,September,09/01/2017,32000000,N,3500,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,October,10/01/2017,32000000,N,3400,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,November,11/01/2017,32000000,N,3300,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Santa Cruz,2017,December,12/01/2017,32000000,N,3300,nondurable goods,6087,87,Santa Cruz,Urban,Central Coast,10
County,Monterey,2017,January,01/01/2017,32000000,N,3700,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,February,02/01/2017,32000000,N,3700,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,March,03/01/2017,32000000,N,3800,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,April,04/01/2017,32000000,N,3900,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,May,05/01/2017,32000000,N,4000,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,June,06/01/2017,32000000,N,4000,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,July,07/01/2017,32000000,N,4100,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,August,08/01/2017,32000000,N,4100,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,September,09/01/2017,32000000,N,4200,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,October,10/01/2017,32000000,N,4100,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,November,11/01/2017,32000000,N,3900,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,Monterey,2017,December,12/01/2017,32000000,N,3700,nondurable goods,6053,53,Monterey,Urban,Central Coast,10
County,San Benito,2017,January,01/01/2017,32000000,N,2200,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,February,02/01/2017,32000000,N,2300,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,March,03/01/2017,32000000,N,2500,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,April,04/01/2017,32000000,N,2300,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,May,05/01/2017,32000000,N,2300,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,June,06/01/2017,32000000,N,2400,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,July,07/01/2017,32000000,N,2500,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,August,08/01/2017,32000000,N,2600,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,September,09/01/2017,32000000,N,2600,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,October,10/01/2017,32000000,N,2100,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,November,11/01/2017,32000000,N,2100,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Benito,2017,December,12/01/2017,32000000,N,2100,nondurable goods,6069,69,San Benito,Rural,Central Coast,10
County,San Luis Obispo,2017,January,01/01/2017,32000000,N,3900,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,February,02/01/2017,32000000,N,4000,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,March,03/01/2017,32000000,N,4100,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,April,04/01/2017,32000000,N,4000,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,May,05/01/2017,32000000,N,4200,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,June,06/01/2017,32000000,N,4100,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,July,07/01/2017,32000000,N,4200,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,August,08/01/2017,32000000,N,4200,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,September,09/01/2017,32000000,N,4400,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,October,10/01/2017,32000000,N,4500,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,November,11/01/2017,32000000,N,4400,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,San Luis Obispo,2017,December,12/01/2017,32000000,N,4300,nondurable goods,6079,79,San Luis Obispo,Rural,Central Coast,10
County,Ventura,2017,January,01/01/2017,32000000,N,7000,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,February,02/01/2017,32000000,N,7000,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,March,03/01/2017,32000000,N,7100,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,April,04/01/2017,32000000,N,7000,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,May,05/01/2017,32000000,N,7000,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,June,06/01/2017,32000000,N,7100,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,July,07/01/2017,32000000,N,7000,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,August,08/01/2017,32000000,N,7000,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,September,09/01/2017,32000000,N,7100,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,October,10/01/2017,32000000,N,7000,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,November,11/01/2017,32000000,N,6900,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Ventura,2017,December,12/01/2017,32000000,N,6700,nondurable goods,6111,111,Ventura,Urban,Central Coast,10
County,Santa Barbara,2017,January,01/01/2017,42000000,N,19000,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,February,02/01/2017,42000000,N,18900,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,March,03/01/2017,42000000,N,18800,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,April,04/01/2017,42000000,N,18700,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,May,05/01/2017,42000000,N,18700,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,June,06/01/2017,42000000,N,18500,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,July,07/01/2017,42000000,N,18600,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,August,08/01/2017,42000000,N,18700,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,September,09/01/2017,42000000,N,18600,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,October,10/01/2017,42000000,N,18900,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,November,11/01/2017,42000000,N,19500,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Barbara,2017,December,12/01/2017,42000000,N,19300,retail trade,6083,83,Santa Barbara,Urban,Central Coast,13
County,Santa Cruz,2017,January,01/01/2017,42000000,N,12200,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,February,02/01/2017,42000000,N,12200,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,March,03/01/2017,42000000,N,12300,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,April,04/01/2017,42000000,N,12300,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,May,05/01/2017,42000000,N,12300,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,June,06/01/2017,42000000,N,12400,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,July,07/01/2017,42000000,N,12300,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,August,08/01/2017,42000000,N,12400,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,September,09/01/2017,42000000,N,12200,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,October,10/01/2017,42000000,N,12200,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,November,11/01/2017,42000000,N,12500,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Santa Cruz,2017,December,12/01/2017,42000000,N,12600,retail trade,6087,87,Santa Cruz,Urban,Central Coast,13
County,Monterey,2017,January,01/01/2017,42000000,N,16300,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,February,02/01/2017,42000000,N,16200,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,March,03/01/2017,42000000,N,16100,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,April,04/01/2017,42000000,N,16100,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,May,05/01/2017,42000000,N,16200,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,June,06/01/2017,42000000,N,16200,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,July,07/01/2017,42000000,N,16400,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,August,08/01/2017,42000000,N,16400,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,September,09/01/2017,42000000,N,16300,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,October,10/01/2017,42000000,N,16500,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,November,11/01/2017,42000000,N,17200,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,Monterey,2017,December,12/01/2017,42000000,N,17400,retail trade,6053,53,Monterey,Urban,Central Coast,13
County,San Benito,2017,January,01/01/2017,42000000,N,1500,retail trade,6069,69,San Benito,Rural,Central Coast,13
County,San Benito,2017,February,02/01/2017,42000000,N,1400,retail trade,6069,69,San Benito,Rural,Central Coast,13
County,San Benito,2017,March,03/01/2017,42000000,N,1300,retail trade,6069,69,San Benito,Rural,Central Coast,13
County,San Benito,2017,April,04/01/2017,42000000,N,1300,retail trade,6069,69,San Benito,Rural,Central Coast,13
County,San Benito,2017,May,05/01/2017,42000000,N,1300,retail trade,6069,69,San Benito,Rural,Central Coast,13
