Industry Title,LMID Industry Title,Parsed_Code,Area Type,Area Name,Date,Seasonally Adjusted,Current Employment,Main_EDD,Main_Code,Sub_1,Sub_1_Code,Sub_2,Sub_2_Code,Sub_3,Sub_3_Code,Sub_4,Sub_4_Code
county,county,939,County,Stanislaus County,6/1/19,N,4800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Ventura County,6/1/19,N,9200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,State,California,6/1/19,N,359100,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Fresno County,7/1/19,N,7900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Kern County,7/1/19,N,10200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Los Angeles County,7/1/19,N,109000,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Madera County,7/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Marin County,7/1/19,N,2800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Monterey County,7/1/19,N,5200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Napa County,7/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Orange County,7/1/19,N,20500,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Diego County,7/1/19,N,20500,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Joaquin County,7/1/19,N,7900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Santa Barbara County,7/1/19,N,4700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Solano County,7/1/19,N,3200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Sonoma County,7/1/19,N,5000,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Stanislaus County,7/1/19,N,4900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Ventura County,7/1/19,N,9100,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,State,California,7/1/19,N,360200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Fresno County,8/1/19,N,7900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Kern County,8/1/19,N,10200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Los Angeles County,8/1/19,N,108600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Madera County,8/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Marin County,8/1/19,N,2600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Monterey County,8/1/19,N,5200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Napa County,8/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Orange County,8/1/19,N,20600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Diego County,8/1/19,N,19900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Joaquin County,8/1/19,N,7900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Santa Barbara County,8/1/19,N,4900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Solano County,8/1/19,N,3100,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Sonoma County,8/1/19,N,5300,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Stanislaus County,8/1/19,N,4900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Ventura County,8/1/19,N,9600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,State,California,8/1/19,N,360700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Fresno County,9/1/19,N,8000,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Kern County,9/1/19,N,10400,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Los Angeles County,9/1/19,N,108800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Madera County,9/1/19,N,1700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Marin County,9/1/19,N,2600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Monterey County,9/1/19,N,5300,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Napa County,9/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Orange County,9/1/19,N,19500,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Diego County,9/1/19,N,20200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Joaquin County,9/1/19,N,7900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Santa Barbara County,9/1/19,N,4700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Solano County,9/1/19,N,3100,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Sonoma County,9/1/19,N,4800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Stanislaus County,9/1/19,N,4900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Ventura County,9/1/19,N,9000,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Stanislaus County,12/1/19,N,4800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,State,California,9/1/19,N,358900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Fresno County,10/1/19,N,8600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Kern County,10/1/19,N,10400,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Los Angeles County,10/1/19,N,107700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Madera County,10/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Marin County,10/1/19,N,2600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Monterey County,10/1/19,N,5200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Napa County,10/1/19,N,1700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Orange County,10/1/19,N,19400,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Diego County,10/1/19,N,20300,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Joaquin County,10/1/19,N,7900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Santa Barbara County,10/1/19,N,4700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Solano County,10/1/19,N,3100,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Sonoma County,10/1/19,N,4800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Stanislaus County,10/1/19,N,4900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Ventura County,10/1/19,N,8900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,State,California,10/1/19,N,357700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Fresno County,11/1/19,N,8000,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Kern County,11/1/19,N,10400,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Los Angeles County,11/1/19,N,107700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Madera County,11/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Marin County,11/1/19,N,2600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Monterey County,11/1/19,N,5300,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Napa County,11/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Orange County,11/1/19,N,19500,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Diego County,11/1/19,N,20300,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Joaquin County,11/1/19,N,8000,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Santa Barbara County,11/1/19,N,4700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Solano County,11/1/19,N,3200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Sonoma County,11/1/19,N,4800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Stanislaus County,11/1/19,N,4900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Ventura County,11/1/19,N,8900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Kern County,12/1/19,N,10300,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,State,California,11/1/19,N,357700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Fresno County,12/1/19,N,8000,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Los Angeles County,12/1/19,N,108100,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Madera County,12/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Marin County,12/1/19,N,2600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Monterey County,12/1/19,N,5200,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Napa County,12/1/19,N,1600,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Orange County,12/1/19,N,19500,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Diego County,12/1/19,N,20300,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,San Joaquin County,12/1/19,N,7900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Santa Barbara County,12/1/19,N,4700,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Solano County,12/1/19,N,3100,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Sonoma County,12/1/19,N,4800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,County,Ventura County,12/1/19,N,8900,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
county,county,939,State,California,12/1/19,N,357800,government,900,state and local government,940,local government,930,local government excluding education,932,county,939
total farm,total farm,111,County,Solano County,3/1/19,N,1100,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Inyo County,1/1/19,N,41,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Alameda County,1/1/19,N,500,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Alpine County,1/1/19,N,0,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Amador County,1/1/19,N,240,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Butte County,1/1/19,N,2300,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Calaveras County,1/1/19,N,130,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Colusa County,1/1/19,N,2120,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Contra Costa County,1/1/19,N,500,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Del Norte County,1/1/19,N,260,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,El Dorado County,1/1/19,N,200,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Fresno County,1/1/19,N,37500,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Glenn County,1/1/19,N,2130,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Humboldt County,1/1/19,N,900,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Imperial County,1/1/19,N,12300,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Kern County,1/1/19,N,59200,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Kings County,1/1/19,N,6900,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Lake County,1/1/19,N,880,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Lassen County,1/1/19,N,790,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Los Angeles County,1/1/19,N,4200,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Madera County,1/1/19,N,12600,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Marin County,1/1/19,N,400,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Mariposa County,1/1/19,N,21,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Mendocino County,1/1/19,N,1250,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Merced County,1/1/19,N,12000,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Modoc County,1/1/19,N,210,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Mono County,1/1/19,N,21,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Monterey County,1/1/19,N,32300,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Napa County,1/1/19,N,3700,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Nevada County,1/1/19,N,60,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Orange County,1/1/19,N,1700,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Placer County,1/1/19,N,400,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Plumas County,1/1/19,N,31,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Riverside County,1/1/19,N,12300,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Sacramento County,1/1/19,N,2400,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,San Benito County,1/1/19,N,1500,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,San Bernardino County,1/1/19,N,2300,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,San Diego County,1/1/19,N,8400,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,San Francisco County,1/1/19,N,300,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,San Joaquin County,1/1/19,N,12700,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,San Luis Obispo County,1/1/19,N,4200,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,San Mateo County,1/1/19,N,1400,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Santa Barbara County,1/1/19,N,15600,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Santa Clara County,1/1/19,N,2900,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Santa Cruz County,1/1/19,N,3900,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Shasta County,1/1/19,N,1300,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Sierra County,1/1/19,N,11,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Siskiyou County,1/1/19,N,640,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Solano County,1/1/19,N,1100,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Sonoma County,1/1/19,N,5700,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Stanislaus County,1/1/19,N,12000,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Sutter County,1/1/19,N,2700,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Tehama County,1/1/19,N,1690,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Trinity County,1/1/19,N,11,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Tulare County,1/1/19,N,33800,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Tuolumne County,1/1/19,N,60,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
total farm,total farm,111,County,Ventura County,1/1/19,N,21500,total farm,111,total farm,111,total farm,111,total farm,111,total farm,111
