Industry,Date,Region,High Wage Count,Employment Count,Cost of Living,Region Population
durable goods,2011-04-01,Inland Empire,19262,55700.0,56481.36,4560470
durable goods,2011-05-01,Inland Empire,19366,56000.0,56481.36,4560470
durable goods,2011-06-01,Inland Empire,19504,56400.0,56481.36,4560470
durable goods,2011-07-01,Inland Empire,19470,56300.0,56481.36,4560470
durable goods,2011-08-01,Inland Empire,19470,56300.0,56481.36,4560470
durable goods,2011-09-01,Inland Empire,19504,56400.0,56481.36,4560470
durable goods,2011-10-01,Inland Empire,19297,55800.0,56481.36,4560470
durable goods,2011-11-01,Inland Empire,19297,55800.0,56481.36,4560470
durable goods,2011-12-01,Inland Empire,19332,55900.0,56481.36,4560470
educational services,2011-01-01,Inland Empire,5424,14400.0,56481.36,4560470
educational services,2011-02-01,Inland Empire,6178,16400.0,56481.36,4560470
educational services,2011-03-01,Inland Empire,6140,16300.0,56481.36,4560470
educational services,2011-04-01,Inland Empire,6366,16900.0,56481.36,4560470
educational services,2011-05-01,Inland Empire,6027,16000.0,56481.36,4560470
educational services,2011-06-01,Inland Empire,5613,14900.0,56481.36,4560470
educational services,2011-07-01,Inland Empire,5236,13900.0,56481.36,4560470
educational services,2011-08-01,Inland Empire,5311,14100.0,56481.36,4560470
educational services,2011-09-01,Inland Empire,5952,15800.0,56481.36,4560470
educational services,2011-10-01,Inland Empire,6253,16600.0,56481.36,4560470
educational services,2011-11-01,Inland Empire,6441,17100.0,56481.36,4560470
educational services,2011-12-01,Inland Empire,6404,17000.0,56481.36,4560470
federal government,2011-01-01,Inland Empire,10261,21300.0,56481.36,4560470
federal government,2011-02-01,Inland Empire,10212,21200.0,56481.36,4560470
federal government,2011-03-01,Inland Empire,10212,21200.0,56481.36,4560470
federal government,2011-04-01,Inland Empire,10212,21200.0,56481.36,4560470
federal government,2011-05-01,Inland Empire,10309,21400.0,56481.36,4560470
federal government,2011-06-01,Inland Empire,10309,21400.0,56481.36,4560470
federal government,2011-07-01,Inland Empire,10309,21400.0,56481.36,4560470
federal government,2011-08-01,Inland Empire,10309,21400.0,56481.36,4560470
federal government,2011-09-01,Inland Empire,10309,21400.0,56481.36,4560470
federal government,2011-10-01,Inland Empire,10309,21400.0,56481.36,4560470
federal government,2011-11-01,Inland Empire,10164,21100.0,56481.36,4560470
federal government,2011-12-01,Inland Empire,10020,20800.0,56481.36,4560470
financial activities,2011-01-01,Inland Empire,12850,40100.0,56481.36,4560470
financial activities,2011-02-01,Inland Empire,12914,40300.0,56481.36,4560470
financial activities,2011-03-01,Inland Empire,12850,40100.0,56481.36,4560470
financial activities,2011-04-01,Inland Empire,12850,40100.0,56481.36,4560470
financial activities,2011-05-01,Inland Empire,12786,39900.0,56481.36,4560470
financial activities,2011-06-01,Inland Empire,12786,39900.0,56481.36,4560470
financial activities,2011-07-01,Inland Empire,12690,39600.0,56481.36,4560470
financial activities,2011-08-01,Inland Empire,12690,39600.0,56481.36,4560470
financial activities,2011-09-01,Inland Empire,12658,39500.0,56481.36,4560470
financial activities,2011-10-01,Inland Empire,12722,39700.0,56481.36,4560470
financial activities,2011-11-01,Inland Empire,12722,39700.0,56481.36,4560470
financial activities,2011-12-01,Inland Empire,12754,39800.0,56481.36,4560470
health care and social assistance,2011-01-01,Inland Empire,45364,147700.0,56481.36,4560470
health care and social assistance,2011-02-01,Inland Empire,45456,148000.0,56481.36,4560470
health care and social assistance,2011-03-01,Inland Empire,45609,148500.0,56481.36,4560470
health care and social assistance,2011-04-01,Inland Empire,45763,149000.0,56481.36,4560470
health care and social assistance,2011-05-01,Inland Empire,45794,149100.0,56481.36,4560470
health care and social assistance,2011-06-01,Inland Empire,45671,148700.0,56481.36,4560470
health care and social assistance,2011-07-01,Inland Empire,45824,149200.0,56481.36,4560470
health care and social assistance,2011-08-01,Inland Empire,45886,149400.0,56481.36,4560470
health care and social assistance,2011-09-01,Inland Empire,46224,150500.0,56481.36,4560470
health care and social assistance,2011-10-01,Inland Empire,46439,151200.0,56481.36,4560470
health care and social assistance,2011-11-01,Inland Empire,46654,151900.0,56481.36,4560470
health care and social assistance,2011-12-01,Inland Empire,46899,152700.0,56481.36,4560470
local government,2011-01-01,Inland Empire,57816,180500.0,56481.36,4560470
local government,2011-02-01,Inland Empire,57784,180400.0,56481.36,4560470
local government,2011-03-01,Inland Empire,58392,182300.0,56481.36,4560470
local government,2011-04-01,Inland Empire,58392,182300.0,56481.36,4560470
local government,2011-05-01,Inland Empire,58328,182100.0,56481.36,4560470
local government,2011-06-01,Inland Empire,57431,179300.0,56481.36,4560470
local government,2011-07-01,Inland Empire,52434,163700.0,56481.36,4560470
local government,2011-08-01,Inland Empire,54100,168900.0,56481.36,4560470
local government,2011-09-01,Inland Empire,54997,171700.0,56481.36,4560470
local government,2011-10-01,Inland Empire,56919,177700.0,56481.36,4560470
local government,2011-11-01,Inland Empire,57271,178800.0,56481.36,4560470
local government,2011-12-01,Inland Empire,56726,177100.0,56481.36,4560470
management of companies and enterprises,2011-01-01,Inland Empire,3915,8300.0,56481.36,4560470
management of companies and enterprises,2011-02-01,Inland Empire,3868,8200.0,56481.36,4560470
management of companies and enterprises,2011-03-01,Inland Empire,3915,8300.0,56481.36,4560470
management of companies and enterprises,2011-04-01,Inland Empire,3868,8200.0,56481.36,4560470
management of companies and enterprises,2011-05-01,Inland Empire,3868,8200.0,56481.36,4560470
management of companies and enterprises,2011-06-01,Inland Empire,3868,8200.0,56481.36,4560470
management of companies and enterprises,2011-07-01,Inland Empire,3821,8100.0,56481.36,4560470
management of companies and enterprises,2011-08-01,Inland Empire,3821,8100.0,56481.36,4560470
management of companies and enterprises,2011-09-01,Inland Empire,3821,8100.0,56481.36,4560470
management of companies and enterprises,2011-10-01,Inland Empire,3821,8100.0,56481.36,4560470
management of companies and enterprises,2011-11-01,Inland Empire,3821,8100.0,56481.36,4560470
management of companies and enterprises,2011-12-01,Inland Empire,3868,8200.0,56481.36,4560470
mining and logging,2011-01-01,Inland Empire,424,1000.0,56481.36,4560470
mining and logging,2011-02-01,Inland Empire,424,1000.0,56481.36,4560470
mining and logging,2011-03-01,Inland Empire,424,1000.0,56481.36,4560470
mining and logging,2011-04-01,Inland Empire,424,1000.0,56481.36,4560470
mining and logging,2011-05-01,Inland Empire,424,1000.0,56481.36,4560470
mining and logging,2011-06-01,Inland Empire,424,1000.0,56481.36,4560470
mining and logging,2011-07-01,Inland Empire,424,1000.0,56481.36,4560470
mining and logging,2011-08-01,Inland Empire,467,1100.0,56481.36,4560470
mining and logging,2011-09-01,Inland Empire,467,1100.0,56481.36,4560470
mining and logging,2011-10-01,Inland Empire,467,1100.0,56481.36,4560470
mining and logging,2011-11-01,Inland Empire,467,1100.0,56481.36,4560470
mining and logging,2011-12-01,Inland Empire,467,1100.0,56481.36,4560470
nondurable goods,2011-01-01,Inland Empire,5884,28900.0,56481.36,4560470
nondurable goods,2011-02-01,Inland Empire,5904,29000.0,56481.36,4560470
nondurable goods,2011-03-01,Inland Empire,5925,29100.0,56481.36,4560470
nondurable goods,2011-04-01,Inland Empire,5945,29200.0,56481.36,4560470
nondurable goods,2011-05-01,Inland Empire,5986,29400.0,56481.36,4560470
nondurable goods,2011-06-01,Inland Empire,5986,29400.0,56481.36,4560470
nondurable goods,2011-07-01,Inland Empire,5986,29400.0,56481.36,4560470
nondurable goods,2011-08-01,Inland Empire,6006,29500.0,56481.36,4560470
nondurable goods,2011-09-01,Inland Empire,5986,29400.0,56481.36,4560470
nondurable goods,2011-10-01,Inland Empire,5966,29300.0,56481.36,4560470
nondurable goods,2011-11-01,Inland Empire,5986,29400.0,56481.36,4560470
nondurable goods,2011-12-01,Inland Empire,5966,29300.0,56481.36,4560470
other services,2011-01-01,Inland Empire,6132,38000.0,56481.36,4560470
other services,2011-02-01,Inland Empire,6212,38500.0,56481.36,4560470
other services,2011-03-01,Inland Empire,6229,38600.0,56481.36,4560470
other services,2011-04-01,Inland Empire,6309,39100.0,56481.36,4560470
other services,2011-05-01,Inland Empire,6358,39400.0,56481.36,4560470
other services,2011-06-01,Inland Empire,6358,39400.0,56481.36,4560470
other services,2011-07-01,Inland Empire,6309,39100.0,56481.36,4560470
other services,2011-08-01,Inland Empire,6358,39400.0,56481.36,4560470
other services,2011-09-01,Inland Empire,6341,39300.0,56481.36,4560470
other services,2011-10-01,Inland Empire,6374,39500.0,56481.36,4560470
other services,2011-11-01,Inland Empire,6358,39400.0,56481.36,4560470
other services,2011-12-01,Inland Empire,6358,39400.0,56481.36,4560470
professional scientific and technical services,2011-01-01,Inland Empire,10478,35400.0,56481.36,4560470
professional scientific and technical services,2011-02-01,Inland Empire,10833,36600.0,56481.36,4560470
professional scientific and technical services,2011-03-01,Inland Empire,10774,36400.0,56481.36,4560470
professional scientific and technical services,2011-04-01,Inland Empire,10714,36200.0,56481.36,4560470
professional scientific and technical services,2011-05-01,Inland Empire,10389,35100.0,56481.36,4560470
professional scientific and technical services,2011-06-01,Inland Empire,10182,34400.0,56481.36,4560470
professional scientific and technical services,2011-07-01,Inland Empire,10300,34800.0,56481.36,4560470
professional scientific and technical services,2011-08-01,Inland Empire,10507,35500.0,56481.36,4560470
professional scientific and technical services,2011-09-01,Inland Empire,10418,35200.0,56481.36,4560470
professional scientific and technical services,2011-10-01,Inland Empire,10655,36000.0,56481.36,4560470
professional scientific and technical services,2011-11-01,Inland Empire,10714,36200.0,56481.36,4560470
professional scientific and technical services,2011-12-01,Inland Empire,10685,36100.0,56481.36,4560470
retail trade,2011-01-01,Inland Empire,24381,157300.0,56481.36,4560470
retail trade,2011-02-01,Inland Empire,24025,155000.0,56481.36,4560470
retail trade,2011-03-01,Inland Empire,23963,154600.0,56481.36,4560470
retail trade,2011-04-01,Inland Empire,24102,155500.0,56481.36,4560470
retail trade,2011-05-01,Inland Empire,24149,155800.0,56481.36,4560470
retail trade,2011-06-01,Inland Empire,24133,155700.0,56481.36,4560470
retail trade,2011-07-01,Inland Empire,24242,156400.0,56481.36,4560470
retail trade,2011-08-01,Inland Empire,24366,157200.0,56481.36,4560470
retail trade,2011-09-01,Inland Empire,24350,157100.0,56481.36,4560470
retail trade,2011-10-01,Inland Empire,24645,159000.0,56481.36,4560470
retail trade,2011-11-01,Inland Empire,26102,168400.0,56481.36,4560470
retail trade,2011-12-01,Inland Empire,26381,170200.0,56481.36,4560470
state government,2011-01-01,Inland Empire,9449,29500.0,56481.36,4560470
state government,2011-02-01,Inland Empire,9609,30000.0,56481.36,4560470
state government,2011-03-01,Inland Empire,9577,29900.0,56481.36,4560470
state government,2011-04-01,Inland Empire,9577,29900.0,56481.36,4560470
state government,2011-05-01,Inland Empire,9641,30100.0,56481.36,4560470
state government,2011-06-01,Inland Empire,9641,30100.0,56481.36,4560470
state government,2011-07-01,Inland Empire,9256,28900.0,56481.36,4560470
state government,2011-08-01,Inland Empire,8808,27500.0,56481.36,4560470
state government,2011-09-01,Inland Empire,8616,26900.0,56481.36,4560470
state government,2011-10-01,Inland Empire,9224,28800.0,56481.36,4560470
state government,2011-11-01,Inland Empire,9353,29200.0,56481.36,4560470
state government,2011-12-01,Inland Empire,9256,28900.0,56481.36,4560470
total farm,2011-01-01,Inland Empire,1123,15300.0,56481.36,4560470
total farm,2011-02-01,Inland Empire,1013,13800.0,56481.36,4560470
total farm,2011-03-01,Inland Empire,1116,15200.0,56481.36,4560470
total farm,2011-04-01,Inland Empire,1138,15500.0,56481.36,4560470
total farm,2011-05-01,Inland Empire,1101,15000.0,56481.36,4560470
total farm,2011-06-01,Inland Empire,1402,19100.0,56481.36,4560470
total farm,2011-07-01,Inland Empire,1109,15100.0,56481.36,4560470
total farm,2011-08-01,Inland Empire,940,12800.0,56481.36,4560470
total farm,2011-09-01,Inland Empire,954,13000.0,56481.36,4560470
total farm,2011-10-01,Inland Empire,1020,13900.0,56481.36,4560470
total farm,2011-11-01,Inland Empire,1057,14400.0,56481.36,4560470
total farm,2011-12-01,Inland Empire,1138,15500.0,56481.36,4560470
transportation warehousing and utilities,2011-01-01,Inland Empire,19382,66900.0,56481.36,4560470
transportation warehousing and utilities,2011-02-01,Inland Empire,19353,66800.0,56481.36,4560470
transportation warehousing and utilities,2011-03-01,Inland Empire,19382,66900.0,56481.36,4560470
transportation warehousing and utilities,2011-04-01,Inland Empire,19353,66800.0,56481.36,4560470
transportation warehousing and utilities,2011-05-01,Inland Empire,19527,67400.0,56481.36,4560470
transportation warehousing and utilities,2011-06-01,Inland Empire,19556,67500.0,56481.36,4560470
transportation warehousing and utilities,2011-07-01,Inland Empire,19469,67200.0,56481.36,4560470
transportation warehousing and utilities,2011-08-01,Inland Empire,19585,67600.0,56481.36,4560470
transportation warehousing and utilities,2011-09-01,Inland Empire,19875,68600.0,56481.36,4560470
transportation warehousing and utilities,2011-10-01,Inland Empire,19932,68800.0,56481.36,4560470
transportation warehousing and utilities,2011-11-01,Inland Empire,20193,69700.0,56481.36,4560470
transportation warehousing and utilities,2011-12-01,Inland Empire,20367,70300.0,56481.36,4560470
wholesale trade,2011-01-01,Inland Empire,14480,48500.0,56481.36,4560470
wholesale trade,2011-02-01,Inland Empire,14570,48800.0,56481.36,4560470
wholesale trade,2011-03-01,Inland Empire,14629,49000.0,56481.36,4560470
wholesale trade,2011-04-01,Inland Empire,14629,49000.0,56481.36,4560470
wholesale trade,2011-05-01,Inland Empire,14659,49100.0,56481.36,4560470
wholesale trade,2011-06-01,Inland Empire,14659,49100.0,56481.36,4560470
wholesale trade,2011-07-01,Inland Empire,14719,49300.0,56481.36,4560470
wholesale trade,2011-08-01,Inland Empire,14719,49300.0,56481.36,4560470
wholesale trade,2011-09-01,Inland Empire,14749,49400.0,56481.36,4560470
wholesale trade,2011-10-01,Inland Empire,14779,49500.0,56481.36,4560470
wholesale trade,2011-11-01,Inland Empire,14779,49500.0,56481.36,4560470
wholesale trade,2011-12-01,Inland Empire,14779,49500.0,56481.36,4560470
accommodation and food services,2011-01-01,Kern,884,17700.0,50557.7,887641
accommodation and food services,2011-02-01,Kern,894,17900.0,50557.7,887641
accommodation and food services,2011-03-01,Kern,909,18200.0,50557.7,887641
accommodation and food services,2011-04-01,Kern,914,18300.0,50557.7,887641
accommodation and food services,2011-05-01,Kern,929,18600.0,50557.7,887641
accommodation and food services,2011-06-01,Kern,934,18700.0,50557.7,887641
accommodation and food services,2011-07-01,Kern,929,18600.0,50557.7,887641
accommodation and food services,2011-08-01,Kern,929,18600.0,50557.7,887641
accommodation and food services,2011-09-01,Kern,919,18400.0,50557.7,887641
accommodation and food services,2011-10-01,Kern,929,18600.0,50557.7,887641
accommodation and food services,2011-11-01,Kern,929,18600.0,50557.7,887641
accommodation and food services,2011-12-01,Kern,929,18600.0,50557.7,887641
administrative and support and waste services,2011-01-01,Kern,2424,10800.0,50557.7,887641
administrative and support and waste services,2011-02-01,Kern,2491,11100.0,50557.7,887641
administrative and support and waste services,2011-03-01,Kern,2559,11400.0,50557.7,887641
administrative and support and waste services,2011-04-01,Kern,2604,11600.0,50557.7,887641
administrative and support and waste services,2011-05-01,Kern,2648,11800.0,50557.7,887641
administrative and support and waste services,2011-06-01,Kern,2581,11500.0,50557.7,887641
administrative and support and waste services,2011-07-01,Kern,2648,11800.0,50557.7,887641
administrative and support and waste services,2011-08-01,Kern,2648,11800.0,50557.7,887641
administrative and support and waste services,2011-09-01,Kern,2738,12200.0,50557.7,887641
administrative and support and waste services,2011-10-01,Kern,2693,12000.0,50557.7,887641
administrative and support and waste services,2011-11-01,Kern,2671,11900.0,50557.7,887641
administrative and support and waste services,2011-12-01,Kern,2604,11600.0,50557.7,887641
arts entertainment and recreation,2011-01-01,Kern,145,2100.0,50557.7,887641
arts entertainment and recreation,2011-02-01,Kern,152,2200.0,50557.7,887641
arts entertainment and recreation,2011-03-01,Kern,152,2200.0,50557.7,887641
arts entertainment and recreation,2011-04-01,Kern,166,2400.0,50557.7,887641
arts entertainment and recreation,2011-05-01,Kern,173,2500.0,50557.7,887641
arts entertainment and recreation,2011-06-01,Kern,173,2500.0,50557.7,887641
arts entertainment and recreation,2011-07-01,Kern,166,2400.0,50557.7,887641
arts entertainment and recreation,2011-08-01,Kern,166,2400.0,50557.7,887641
arts entertainment and recreation,2011-09-01,Kern,159,2300.0,50557.7,887641
arts entertainment and recreation,2011-10-01,Kern,159,2300.0,50557.7,887641
arts entertainment and recreation,2011-11-01,Kern,159,2300.0,50557.7,887641
arts entertainment and recreation,2011-12-01,Kern,152,2200.0,50557.7,887641
construction,2011-01-01,Kern,4180,12900.0,50557.7,887641
construction,2011-02-01,Kern,4212,13000.0,50557.7,887641
construction,2011-03-01,Kern,4212,13000.0,50557.7,887641
construction,2011-04-01,Kern,4439,13700.0,50557.7,887641
construction,2011-05-01,Kern,4504,13900.0,50557.7,887641
construction,2011-06-01,Kern,4601,14200.0,50557.7,887641
construction,2011-07-01,Kern,4698,14500.0,50557.7,887641
construction,2011-08-01,Kern,4731,14600.0,50557.7,887641
construction,2011-09-01,Kern,4666,14400.0,50557.7,887641
construction,2011-10-01,Kern,4666,14400.0,50557.7,887641
construction,2011-11-01,Kern,4634,14300.0,50557.7,887641
construction,2011-12-01,Kern,4763,14700.0,50557.7,887641
durable goods,2011-01-01,Kern,1896,5000.0,50557.7,887641
durable goods,2011-02-01,Kern,1896,5000.0,50557.7,887641
durable goods,2011-03-01,Kern,1896,5000.0,50557.7,887641
durable goods,2011-04-01,Kern,1934,5100.0,50557.7,887641
durable goods,2011-05-01,Kern,1934,5100.0,50557.7,887641
durable goods,2011-06-01,Kern,1934,5100.0,50557.7,887641
durable goods,2011-07-01,Kern,1934,5100.0,50557.7,887641
durable goods,2011-08-01,Kern,1934,5100.0,50557.7,887641
durable goods,2011-09-01,Kern,1934,5100.0,50557.7,887641
durable goods,2011-10-01,Kern,1934,5100.0,50557.7,887641
durable goods,2011-11-01,Kern,1896,5000.0,50557.7,887641
durable goods,2011-12-01,Kern,1896,5000.0,50557.7,887641
educational services,2011-01-01,Kern,533,1400.0,50557.7,887641
educational services,2011-02-01,Kern,533,1400.0,50557.7,887641
educational services,2011-03-01,Kern,533,1400.0,50557.7,887641
educational services,2011-04-01,Kern,609,1600.0,50557.7,887641
educational services,2011-05-01,Kern,609,1600.0,50557.7,887641
educational services,2011-06-01,Kern,609,1600.0,50557.7,887641
educational services,2011-07-01,Kern,648,1700.0,50557.7,887641
educational services,2011-08-01,Kern,648,1700.0,50557.7,887641
educational services,2011-09-01,Kern,648,1700.0,50557.7,887641
educational services,2011-10-01,Kern,609,1600.0,50557.7,887641
educational services,2011-11-01,Kern,609,1600.0,50557.7,887641
educational services,2011-12-01,Kern,609,1600.0,50557.7,887641
federal government,2011-01-01,Kern,7427,10600.0,50557.7,887641
federal government,2011-02-01,Kern,7427,10600.0,50557.7,887641
federal government,2011-03-01,Kern,7427,10600.0,50557.7,887641
federal government,2011-04-01,Kern,7427,10600.0,50557.7,887641
federal government,2011-05-01,Kern,7497,10700.0,50557.7,887641
federal government,2011-06-01,Kern,7568,10800.0,50557.7,887641
federal government,2011-07-01,Kern,7568,10800.0,50557.7,887641
federal government,2011-08-01,Kern,7568,10800.0,50557.7,887641
federal government,2011-09-01,Kern,7497,10700.0,50557.7,887641
federal government,2011-10-01,Kern,7427,10600.0,50557.7,887641
federal government,2011-11-01,Kern,7427,10600.0,50557.7,887641
federal government,2011-12-01,Kern,7357,10500.0,50557.7,887641
finance and insurance,2011-01-01,Kern,1796,4600.0,50557.7,887641
finance and insurance,2011-02-01,Kern,1835,4700.0,50557.7,887641
finance and insurance,2011-03-01,Kern,1835,4700.0,50557.7,887641
finance and insurance,2011-04-01,Kern,1875,4800.0,50557.7,887641
finance and insurance,2011-05-01,Kern,1875,4800.0,50557.7,887641
finance and insurance,2011-06-01,Kern,1875,4800.0,50557.7,887641
finance and insurance,2011-07-01,Kern,1953,5000.0,50557.7,887641
finance and insurance,2011-08-01,Kern,1992,5100.0,50557.7,887641
finance and insurance,2011-09-01,Kern,1953,5000.0,50557.7,887641
finance and insurance,2011-10-01,Kern,1914,4900.0,50557.7,887641
finance and insurance,2011-11-01,Kern,1953,5000.0,50557.7,887641
finance and insurance,2011-12-01,Kern,1953,5000.0,50557.7,887641
health care and social assistance,2011-01-01,Kern,8619,28100.0,50557.7,887641
health care and social assistance,2011-02-01,Kern,8650,28200.0,50557.7,887641
health care and social assistance,2011-03-01,Kern,8681,28300.0,50557.7,887641
health care and social assistance,2011-04-01,Kern,8681,28300.0,50557.7,887641
health care and social assistance,2011-05-01,Kern,8742,28500.0,50557.7,887641
health care and social assistance,2011-06-01,Kern,8681,28300.0,50557.7,887641
health care and social assistance,2011-07-01,Kern,8712,28400.0,50557.7,887641
health care and social assistance,2011-08-01,Kern,8804,28700.0,50557.7,887641
health care and social assistance,2011-09-01,Kern,8865,28900.0,50557.7,887641
health care and social assistance,2011-10-01,Kern,8865,28900.0,50557.7,887641
health care and social assistance,2011-11-01,Kern,8865,28900.0,50557.7,887641
health care and social assistance,2011-12-01,Kern,8957,29200.0,50557.7,887641
information,2011-01-01,Kern,846,2700.0,50557.7,887641
information,2011-02-01,Kern,815,2600.0,50557.7,887641
information,2011-03-01,Kern,815,2600.0,50557.7,887641
information,2011-04-01,Kern,815,2600.0,50557.7,887641
information,2011-05-01,Kern,815,2600.0,50557.7,887641
information,2011-06-01,Kern,815,2600.0,50557.7,887641
information,2011-07-01,Kern,846,2700.0,50557.7,887641
information,2011-08-01,Kern,815,2600.0,50557.7,887641
information,2011-09-01,Kern,815,2600.0,50557.7,887641
information,2011-10-01,Kern,815,2600.0,50557.7,887641
information,2011-11-01,Kern,815,2600.0,50557.7,887641
information,2011-12-01,Kern,815,2600.0,50557.7,887641
local government,2011-01-01,Kern,4016,40300.0,50557.7,887641
local government,2011-02-01,Kern,4046,40600.0,50557.7,887641
local government,2011-03-01,Kern,4125,41400.0,50557.7,887641
local government,2011-04-01,Kern,4115,41300.0,50557.7,887641
local government,2011-05-01,Kern,4115,41300.0,50557.7,887641
local government,2011-06-01,Kern,4086,41000.0,50557.7,887641
local government,2011-07-01,Kern,3617,36300.0,50557.7,887641
local government,2011-08-01,Kern,3717,37300.0,50557.7,887641
local government,2011-09-01,Kern,3767,37800.0,50557.7,887641
local government,2011-10-01,Kern,3956,39700.0,50557.7,887641
local government,2011-11-01,Kern,3996,40100.0,50557.7,887641
local government,2011-12-01,Kern,3996,40100.0,50557.7,887641
management of companies and enterprises,2011-01-01,Kern,1745,3700.0,50557.7,887641
management of companies and enterprises,2011-02-01,Kern,1745,3700.0,50557.7,887641
management of companies and enterprises,2011-03-01,Kern,1839,3900.0,50557.7,887641
management of companies and enterprises,2011-04-01,Kern,1651,3500.0,50557.7,887641
management of companies and enterprises,2011-05-01,Kern,1698,3600.0,50557.7,887641
management of companies and enterprises,2011-06-01,Kern,1698,3600.0,50557.7,887641
management of companies and enterprises,2011-07-01,Kern,1698,3600.0,50557.7,887641
management of companies and enterprises,2011-08-01,Kern,1745,3700.0,50557.7,887641
management of companies and enterprises,2011-09-01,Kern,1745,3700.0,50557.7,887641
management of companies and enterprises,2011-10-01,Kern,1745,3700.0,50557.7,887641
management of companies and enterprises,2011-11-01,Kern,1698,3600.0,50557.7,887641
management of companies and enterprises,2011-12-01,Kern,1698,3600.0,50557.7,887641
mining and logging,2011-01-01,Kern,3941,10700.0,50557.7,887641
mining and logging,2011-02-01,Kern,4014,10900.0,50557.7,887641
mining and logging,2011-03-01,Kern,4051,11000.0,50557.7,887641
mining and logging,2011-04-01,Kern,4162,11300.0,50557.7,887641
mining and logging,2011-05-01,Kern,4235,11500.0,50557.7,887641
mining and logging,2011-06-01,Kern,4272,11600.0,50557.7,887641
